Market-Date,JBLU-Open-(USD),JBLU-Close-(USD),JBLU-Day-Price-Increase-(%),JBLU-Went-Up?,UAL-Open-(USD),UAL-Close-(USD),UAL-Day-Price-Increase-(%),UAL-Went-Up?,AAL-Open-(USD),AAL-Close-(USD),AAL-Day-Price-Increase-(%),AAL-Went-Up?,Average-Airline-Increase-(%),Average-Airline-Increase-Went-Up?,XOM-Open-(USD),XOM-Close-(USD),XOM-Day-Price-Increase-(%),XOM-Went-Up?,before-or-during-Covid,new-world-cases,new-world-cases-increase-(%),total-world-cases,total-world-cases-increase-(%),new-usa-cases,new-usa-cases-increase-(%),total-usa-cases,total-usa-cases-increase-(%),new-world-vaccinated,new-world-vaccinated-increase-(%),total-world-vaccinated,total-world-vaccinated-increase-(%),new-usa-vaccinated,new-usa-vaccinated-increase-(%),total-usa-vaccinated,total-usa-vaccinated-increase-(%)
3/17/2021,20.6278,21.18,2.676969914,TRUE,59.11,62.45,5.650482152,TRUE,24.120001,25.16,4.311770136,TRUE,4.213074067,TRUE,58.69,59.37,1.15863009,TRUE,during,2355246,17.42072312,509114135,0.4647665884,59882,8.728098048,29719617,0.2018966117,3294,-80.38351596,529358,0.6261595547,2133344,-6.980848906,76359405,2.874117219
3/18/2021,21.04,20.7,-1.615969582,FALSE,62.17,60.82,-2.171465337,FALSE,25.120001,24.700001,-1.671974456,FALSE,-1.819803125,FALSE,58.81,56.81,-3.40078218,FALSE,during,2367783,0.5323010845,511481918,0.4650790142,62206,3.8809659,29781823,0.2093095614,10166,208.6217365,539524,1.920439476,1386238,-35.02041865,77745643,1.81541226
3/19/2021,20.7,21,1.449275362,TRUE,60.9,60.77,-0.2134646962,FALSE,24.68,24.969999,1.175036467,TRUE,0.8036157109,TRUE,56.71,56.49,-0.3879386352,FALSE,during,2422209,2.298605911,513904127,0.4735668877,60912,-2.080185191,29842735,0.2045274394,4332,-57.38736966,543856,0.8029299901,646198,-53.38477231,78391841,0.8311694071
3/22/2021,20.11,19.2,-4.525111885,FALSE,59.75,58.33,-2.376569038,FALSE,24.620001,23.83,-3.208777286,FALSE,-3.370152736,FALSE,56.5,55.91,-1.044247788,FALSE,during,5863047,142.0537204,519767174,1.140883424,142092,133.2742317,29984827,0.4761359842,27602,537.1652816,571458,5.075240505,5556505,759.8765394,83948346,7.088116479
3/23/2021,19.425,19.25,-0.9009009009,FALSE,57.11,54.36,-4.81526878,FALSE,23.35,22.27,-4.625267666,FALSE,-3.447145782,FALSE,54.94,55.22,0.5096468875,TRUE,during,2152294,-63.29052112,521919468,0.4140880971,52761,-62.86842328,30037588,0.1759589942,8309,-69.89710891,579767,1.454000119,2290547,-58.77719898,86238893,2.728519511
3/24/2021,19.59,18.79,-4.083716182,FALSE,55.66,53.83,-3.2878189,FALSE,22.790001,21.809999,-4.300140224,FALSE,-3.890558435,FALSE,56.08,56.34,0.4636233951,TRUE,during,2729429,26.81487752,524648897,0.5229597988,87835,66.47713273,30125423,0.2924169544,1846,-77.78312673,581613,0.3184037726,2202606,-3.839301267,88441499,2.554074993
3/25/2021,18.44,19.64,6.507592191,TRUE,52.91,56.05,5.934605935,TRUE,21.25,22.77,7.152941176,TRUE,6.531713101,TRUE,55.21,56.18,1.756928093,TRUE,during,2816290,3.182387232,527465187,0.5367951817,67388,-23.27887516,30192811,0.2236914648,10193,452.1668472,591806,1.752539919,1416032,-35.71106226,89857531,1.601094527
3/26/2021,19.77,19.69,-0.4046535154,FALSE,57.09,56.83,-0.4554212647,FALSE,23.139999,22.93,-0.9075151645,FALSE,-0.5891966482,FALSE,57.3,57.71,0.7155322862,TRUE,during,2757706,-2.080183504,530222893,0.5228223716,76139,12.98599157,30268950,0.2521759236,8771,-13.95075052,600577,1.482073517,682600,-51.79487469,90540131,0.7596469571
3/29/2021,19.816,19.59,-1.140492531,FALSE,56.8,56.2,-1.056338028,FALSE,23.16,22.91,-1.079447323,FALSE,-1.092092627,FALSE,57.34,57.4,0.1046389955,TRUE,during,6568791,138.1976541,536791684,1.238873517,176829,132.244973,30445779,0.5841927123,31917,263.8923726,632494,5.314389329,5776293,746.2193085,96316424,6.379815156
3/30/2021,19.64,20.57,4.735234216,TRUE,56.78,58.21,2.518492427,TRUE,23.1,24.120001,4.415588745,TRUE,3.889771796,TRUE,56.86,56.69,-0.2989799508,FALSE,during,2400400,-63.45750687,539192084,0.4471753329,62223,-64.8117673,30508002,0.2043731579,7057,-77.88952596,639551,1.115741809,2253528,-60.98660508,98569952,2.339713111
3/31/2021,20.55,20.34,-1.02189781,FALSE,58,57.54,-0.7931034483,FALSE,24.030001,23.9,-0.5409945676,FALSE,-0.785331942,FALSE,56.35,55.83,-0.9228039042,FALSE,during,2903971,20.97862856,542096055,0.5385781962,69410,11.55039133,30577412,0.2275140797,3978,-43.63043786,643529,0.6219988711,2086063,-7.43123671,100656015,2.116327499
4/1/2021,20.3153,20.37,0.2692551919,TRUE,57.66,57.82,0.277488727,TRUE,24.02,23.860001,-0.6661074105,FALSE,-0.03978783053,FALSE,56.32,57.39,1.899857955,TRUE,during,3044982,4.85579918,545141037,0.5617052498,76851,10.7203573,30654263,0.251332585,4590,15.38461538,648119,0.7132545697,1368884,-34.37954654,102024899,1.359962442
4/5/2021,21.179,21.17,-0.04249492422,FALSE,59.34,59.29,-0.08426019548,FALSE,24.459999,24.23,-0.9403066615,FALSE,-0.3556872604,FALSE,57.3,56.5,-1.396160558,FALSE,during,9518877,212.608646,554659914,1.746131066,244496,218.1428999,30898759,0.7975921652,27557,500.3703704,675676,4.25184264,6686343,388.452126,108711242,6.553638441
4/6/2021,21.41,21.25,-0.7473143391,FALSE,59.88,59.48,-0.668002672,FALSE,24.200001,24.059999,-0.5785206373,FALSE,-0.6646125495,FALSE,56.84,56.34,-0.8796622097,FALSE,during,2519766,-73.52874714,557179680,0.4542902662,63389,-74.07360448,30962148,0.205150634,2325,-91.56294227,678001,0.3440998348,2523514,-62.25868161,111234756,2.321299944
4/7/2021,21.32,21.05,-1.26641651,FALSE,59.79,59.57,-0.3679545074,FALSE,24.190001,23.93,-1.074828397,FALSE,-0.9030664715,FALSE,56.39,56.59,0.3546728143,TRUE,during,2755832,9.368568351,559935512,0.4946038233,75757,19.51127167,31037905,0.2446761769,4239,82.32258065,682240,0.6252203168,2040827,-19.12757369,113275583,1.834702636
4/8/2021,20.89,21.09,0.9573958832,TRUE,59.14,59.43,0.4903618532,TRUE,23.879999,23.65,-0.9631449315,FALSE,0.1615376016,TRUE,55.93,56,0.1251564456,TRUE,during,3575824,29.75478912,563511336,0.6386135409,79843,5.393560991,31117748,0.2572435221,1922,-54.65911772,684162,0.2817190432,1322512,-35.19725092,114598095,1.167517275
4/9/2021,20.95,21.06,0.5250596659,TRUE,59.02,58.43,-0.9996611318,FALSE,23.450001,23.540001,0.3837952928,TRUE,-0.03026872437,FALSE,56,55.87,-0.2321428571,FALSE,during,3150294,-11.90019419,566661630,0.5590471387,84418,5.729995115,31202166,0.2712856984,1400,-27.15920916,685562,0.2046298976,437469,-66.92135875,115035564,0.3817419478
4/12/2021,20.86,20.5,-1.725790988,FALSE,57.57,56.16,-2.449192288,FALSE,23.23,22.91,-1.377529057,FALSE,-1.850837444,FALSE,56.76,55.5,-2.21987315,FALSE,during,8395309,166.4928734,575056939,1.481538286,180899,114.2896065,31383065,0.5797642382,3132,123.7142857,688694,0.4568514591,6567207,1401.182255,121602771,5.708849309
4/13/2021,20.3,20.77,2.315270936,TRUE,54.41,56.66,4.135269252,TRUE,22.18,22.559999,1.713250676,TRUE,2.721263621,TRUE,55.3,55.71,0.7414104882,TRUE,during,3195000,-61.94303271,578251939,0.5555971563,80691,-55.39444662,31463756,0.2571163779,701,-77.61813538,689395,0.1017868603,2557020,-61.06381297,124159791,2.102764583
4/14/2021,21.36,20.83,-2.481273408,FALSE,57.46,56.92,-0.9397841977,FALSE,22.950001,22.370001,-2.527233005,FALSE,-1.982763537,FALSE,56.41,57.32,1.613189151,TRUE,during,3413161,6.828200313,581665100,0.590255003,74982,-7.075138491,31538738,0.2383122981,523,-25.39229672,689918,0.07586361955,2429083,-5.00336329,126588874,1.956416792
4/15/2021,21.11,20.69,-1.989578399,FALSE,57.79,56.12,-2.889773317,FALSE,22.65,22.129999,-2.295810155,FALSE,-2.391720624,FALSE,57.42,56.98,-0.7662835249,FALSE,during,3452740,1.159599562,585117840,0.5935958681,74219,-1.017577552,31612957,0.2353264737,532,1.7208413,690450,0.07711061315,1721064,-29.14758368,128309938,1.35956972
4/16/2021,20.75,20.3,-2.168674699,FALSE,56.47,55.87,-1.062511068,FALSE,22.059999,22.030001,-0.135983687,FALSE,-1.122389818,FALSE,57.36,56.66,-1.220362622,FALSE,during,3595606,4.137757259,588713446,0.61450972,82769,11.5199612,31695726,0.2618198608,1728,224.8120301,692178,0.250271562,832033,-51.65589426,129141971,0.6484556169
4/19/2021,20.17,20.19,0.09915716411,TRUE,55.79,54.99,-1.433948736,FALSE,21.969999,21.549999,-1.911697857,FALSE,-1.082163143,FALSE,56.75,56.48,-0.4757709251,FALSE,during,9054622,151.8246437,597768068,1.538035535,159045,92.15527553,31854771,0.5017868971,2550,47.56944444,694728,0.3684023474,5122905,515.7093529,134264876,3.966878436
4/20/2021,19.96,19.29,-3.356713427,FALSE,53.47,50.3,-5.92855807,FALSE,21.02,20.370001,-3.092288297,FALSE,-4.125853265,FALSE,56.47,55.29,-2.0896051,FALSE,during,3486650,-61.49314681,601254718,0.5832780616,62305,-60.82555252,31917076,0.1955907955,2669,4.666666667,697397,0.384179132,1761199,-65.62108804,136026075,1.311734724
4/21/2021,19.0883,19.91,4.30473117,TRUE,49.88,51.86,3.969526864,TRUE,20.01,21.01,4.997501249,TRUE,4.423919761,TRUE,54.5,56,2.752293578,TRUE,during,3712392,6.474466895,604967110,0.6174408098,64711,3.861648343,31981787,0.2027472692,1554,-41.77594605,698951,0.2228286041,1650136,-6.306101695,137676211,1.213102708
4/22/2021,20.11,19.85,-1.29288911,FALSE,52.34,51.03,-2.502865877,FALSE,21.58,20.07,-6.997219648,FALSE,-3.597658212,FALSE,55.99,55.27,-1.285943919,FALSE,during,3746946,0.9307745518,608714056,0.6193635882,66184,2.276274513,32047971,0.2069427828,2395,54.11840412,701346,0.3426563522,1161506,-29.61149869,138837717,0.8436504691
4/23/2021,19.98,20.28,1.501501502,TRUE,51.21,53.11,3.710212849,TRUE,20.27,21.110001,4.144060187,TRUE,3.118591513,TRUE,55.27,55.57,0.5427899403,TRUE,during,3773220,0.7012110663,612487276,0.6198674013,62673,-5.304907531,32110644,0.1955599623,1717,-28.30897704,703063,0.2448149701,538990,-53.59559055,139376707,0.3882158333
4/26/2021,20.595,20.57,-0.1213886866,FALSE,54.05,53.78,-0.4995374653,FALSE,21.52,22.040001,2.416361524,TRUE,0.5984784574,TRUE,55.47,55.68,0.3785830178,TRUE,during,9240544,144.8980976,621727820,1.508691586,131997,110.6122254,32242641,0.4110693015,11991,598.3692487,715054,1.705537057,3847123,613.7651904,143223830,2.760233817
4/27/2021,20.0049,20.12,0.575359037,TRUE,53.78,53.48,-0.5578281889,FALSE,22.01,21.76,-1.135847342,FALSE,-0.3727721646,FALSE,56.01,56.41,0.714158186,TRUE,during,3468879,-62.46022961,625196699,0.5579417373,52021,-60.58925582,32294662,0.1613422424,10526,-12.21749646,725580,1.472056656,1413844,-63.24931644,144637674,0.9871569557
4/28/2021,20.01,20.02,0.04997501249,TRUE,53.25,53.55,0.5633802817,TRUE,21.639999,21.700001,0.2772735803,TRUE,0.2968762915,TRUE,56.91,58.11,2.108592514,TRUE,during,3722117,7.300283463,628918816,0.595351352,55867,7.393168144,32350529,0.1729914374,4849,-53.93311799,730429,0.6682929518,1367986,-3.243497868,146005660,0.9458019907
4/29/2021,20.25,19.91,-1.679012346,FALSE,54.1,53.69,-0.7578558226,FALSE,21.940001,21.299999,-2.917055473,FALSE,-1.784641214,FALSE,58.92,58.94,0.0339443313,TRUE,during,3700439,-0.5824104938,632619255,0.5883810288,57682,3.248787298,32408211,0.1783031121,7052,45.43204784,737481,0.9654600242,1002020,-26.75217436,147007680,0.6862884631
4/30/2021,19.8,20.36,2.828282828,TRUE,53.22,54.4,2.217211575,TRUE,21.17,21.719999,2.598011337,TRUE,2.547835247,TRUE,58.33,57.24,-1.86867821,FALSE,during,3678436,-0.5946051266,636297691,0.5814612772,57736,0.09361672619,32465947,0.1781523824,9847,39.63414634,747328,1.33522084,489971,-51.10167462,147497651,0.3332961924
5/3/2021,20.3646,19.7,-3.263506281,FALSE,54.67,54.46,-0.3841229193,FALSE,21.870001,21.950001,0.3657978799,TRUE,-1.093943773,FALSE,57.98,58.82,1.44877544,TRUE,during,8904196,142.0647253,645201887,1.399375815,124153,115.0356796,32590100,0.382409914,23379,137.4225652,770707,3.128345251,3209118,554.9608038,150706769,2.175707869
5/4/2021,19.66,19.05,-3.102746694,FALSE,54.09,52.8,-2.384914032,FALSE,21.780001,21.42,-1.652897077,FALSE,-2.380185934,FALSE,59,59.19,0.3220338983,TRUE,during,3226804,-63.76086061,648428691,0.5001231498,42718,-65.59245447,32632818,0.1310766153,6452,-72.40258352,777159,0.8371534189,1123029,-65.00505746,151829798,0.7451748899
5/5/2021,19,19.32,1.684210526,TRUE,52.75,53.27,0.9857819905,TRUE,21.35,21.57,1.030444965,TRUE,1.233479161,TRUE,59.77,60.97,2.007696169,TRUE,during,3469464,7.520134474,651898155,0.5350571386,45816,7.252212182,32678634,0.1403985399,5537,-14.1816491,782696,0.7124668182,1123758,0.06491372885,152953556,0.7401432491
5/6/2021,19.33,19.33,0,FALSE,53.43,53.05,-0.7112109302,FALSE,21.51,21.49,-0.0929800093,FALSE,-0.2680636465,FALSE,60.86,61.55,1.133749589,TRUE,during,3599081,3.735937309,655497236,0.5520925274,45930,0.2488213724,32724564,0.1405505506,5308,-4.135813617,788004,0.6781687909,713105,-36.54283218,153666661,0.466223224
5/7/2021,19.22,19.56,1.768990635,TRUE,52.93,54.73,3.400717929,TRUE,21.4,22,2.803738318,TRUE,2.657815627,TRUE,61.07,62.43,2.226952677,TRUE,during,3436447,-4.518764651,658933683,0.524250418,48178,4.894404529,32772742,0.1472227407,3897,-26.58251696,791901,0.4945406368,326407,-54.22735782,153993068,0.2124123723
5/10/2021,19.6238,19.265,-1.828392055,FALSE,54.95,54.03,-1.674249318,FALSE,22.23,22,-1.034637877,FALSE,-1.512426417,FALSE,63.24,62.58,-1.043643264,FALSE,during,8432286,145.3780314,667365969,1.279686593,90502,87.84922579,32863244,0.2761502226,15732,303.6951501,807633,1.986611963,2284478,599.8863382,156277546,1.483494049
5/11/2021,18.705,19.05,1.844426624,TRUE,52.04,52.7,1.268255188,TRUE,21.07,21.57,2.37304224,TRUE,1.828574684,TRUE,61.63,60.59,-1.687489859,FALSE,during,2981402,-64.64301614,670347371,0.4467416887,35275,-61.02296082,32898519,0.1073387642,11425,-27.37732011,819058,1.414627684,783418,-65.70691423,157060964,0.5012991438
5/12/2021,18.85,18.4,-2.387267905,FALSE,52.12,51.01,-2.129700691,FALSE,21.360001,20.76,-2.808993314,FALSE,-2.441987303,FALSE,60.01,60.04,0.04999166806,TRUE,during,3156168,5.861873038,673503539,0.4708257445,35975,1.984408221,32934494,0.109351427,42567,272.5776805,861625,5.197067851,800024,2.119685787,157860988,0.5093716348
5/13/2021,18.68,18.95,1.445396146,TRUE,51.42,52.43,1.964216258,TRUE,20.879999,21.209999,1.580459846,TRUE,1.663357417,TRUE,59,59.3,0.5084745763,TRUE,during,3015915,-4.443774856,676519454,0.4477949744,37873,5.275886032,32972367,0.1149949351,13557,-68.15138488,875182,1.573422312,506723,-36.66152515,158367711,0.3209931766
5/14/2021,19.22,19.68,2.393340271,TRUE,53.4,55.28,3.520599251,TRUE,21.43,22.4,4.526364909,TRUE,3.480101477,TRUE,59.93,60.77,1.401635241,TRUE,during,2902614,-3.756770333,679422068,0.4290510765,41601,9.843424075,33013968,0.1261692859,11437,-15.63767795,886619,1.306813897,204507,-59.64126357,158572218,0.1291342779
5/17/2021,19.51,19.91,2.050230651,TRUE,55.01,56.57,2.835848028,TRUE,22.32,23.35,4.614695341,TRUE,3.166924673,TRUE,60.54,62.19,2.725470763,TRUE,during,7020338,141.8626107,686442406,1.033280832,73629,76.98853393,33087597,0.2230237819,28103,145.7200315,914722,3.169681678,1790335,775.4394715,160362553,1.129034469
5/18/2021,19.998,20.04,0.2100210021,TRUE,57.08,56.38,-1.226348984,FALSE,23.540001,23.559999,0.08495326742,TRUE,-0.3104582382,FALSE,62,60.43,-2.532258065,FALSE,during,2547139,-63.71771559,688989545,0.3710637597,29008,-60.60248,33116605,0.08767031344,2713,-90.34622638,917435,0.2965928446,929229,-48.09747896,161291782,0.5794551051
5/19/2021,19.59,19.77,0.9188361409,TRUE,55.08,55.79,1.289034132,TRUE,22.969999,22.969999,0,FALSE,0.7359567576,TRUE,59.1,58.98,-0.2030456853,FALSE,during,2757702,8.266647403,691747247,0.4002530982,29070,0.2137341423,33145675,0.08778073719,8877,227.202359,926312,0.9675889845,1095719,17.91700431,162387501,0.6793396331
5/20/2021,19.82,19.58,-1.210898083,FALSE,56,55.09,-1.625,FALSE,23.18,22.6,-2.502157032,FALSE,-1.779351705,FALSE,58.95,58.84,-0.1865988126,FALSE,during,2572299,-6.72309771,694319546,0.3718553288,29993,3.175094599,33175668,0.09048842722,32639,267.6805227,958951,3.523542824,910062,-16.94385148,163297563,0.5604261377
5/21/2021,19.65,19.4,-1.272264631,FALSE,55.45,55.3,-0.2705139766,FALSE,22.709999,22.57,-0.6164641399,FALSE,-0.7197475825,FALSE,59.42,58.92,-0.8414675194,FALSE,during,2558774,-0.5257942409,696878320,0.3685297375,28677,-4.387690461,33204345,0.08643985707,29795,-8.713502252,988746,3.107040923,478078,-47.46753518,163775641,0.2927649324
5/24/2021,19.52,20.03,2.612704918,TRUE,56,56.14,0.25,TRUE,22.85,22.99,0.6126914661,TRUE,1.158465461,TRUE,59.08,59.61,0.8970886933,TRUE,during,6120550,139.198538,702998870,0.8782810176,56860,98.27736514,33261205,0.1712426491,143299,380.9498238,1132045,14.49300427,2874321,501.2242772,166649962,1.75503572
5/25/2021,20.4,19.86,-2.647058824,FALSE,57.65,56.98,-1.162185603,FALSE,23.450001,23.209999,-1.023462643,FALSE,-1.610902357,FALSE,59.5,58.26,-2.084033613,FALSE,during,2166274,-64.6065468,705165144,0.3081475792,23797,-58.14808301,33285002,0.07154581441,7599,-94.69710186,1139644,0.6712630682,923499,-67.87070755,167573461,0.5541549418
5/26/2021,20.01,20.33,1.5992004,TRUE,57.75,58.01,0.4502164502,TRUE,23.530001,23.9,1.572456372,TRUE,1.207291074,TRUE,58.25,58.94,1.184549356,TRUE,during,2315818,6.903281856,707480962,0.3284078942,24372,2.416270959,33309374,0.07322216775,4444,-41.51862087,1144088,0.3899463341,935477,1.297023603,168508938,0.5582488984
5/27/2021,20.54,20.55,0.04868549172,TRUE,58.59,59.13,0.9216589862,TRUE,24.030001,24.43,1.664581704,TRUE,0.8783087273,TRUE,59.23,58.56,-1.131183522,FALSE,during,2235006,-3.489566106,709715968,0.3159104089,26535,8.874938454,33335909,0.07966225964,40056,801.350135,1184144,3.501129284,731421,-21.81304297,169240359,0.4340547206
5/28/2021,20.53,20.1,-2.09449586,FALSE,58.95,58.35,-1.017811705,FALSE,24.389999,24.24,-0.6150020752,FALSE,-1.242436547,FALSE,58.73,58.37,-0.6129746297,FALSE,during,2064956,-7.608480693,711780924,0.2909552685,21924,-17.37704918,33357833,0.06576691819,63059,57.42710206,1247203,5.325281385,339023,-53.64871941,169579382,0.2003204212
6/1/2021,20.27,20.24,-0.1480019734,FALSE,59.12,59.67,0.9303112314,TRUE,24.68,24.67,-0.04051863857,FALSE,0.2472635398,TRUE,59.45,60.46,1.698906644,TRUE,during,6979733,238.0088002,718760657,0.9806013009,47620,117.2048896,33405453,0.1427550764,191396,203.5189267,1438599,15.34601825,2588733,663.5862464,172168115,1.526561171
6/2/2021,20.44,19.92,-2.544031311,FALSE,60.15,60.29,0.2327514547,TRUE,24.76,25.82,4.281098546,TRUE,0.6566062299,TRUE,60.75,60.94,0.3127572016,TRUE,during,1977046,-71.67447523,720737703,0.2750631912,16586,-65.1700966,33422039,0.04965057651,52603,-72.51614454,1491202,3.656543623,610010,-76.43596308,172778125,0.354310669
6/3/2021,19.74,19.04,-3.546099291,FALSE,59.6,57.73,-3.137583893,FALSE,25.42,24.93,-1.92761605,FALSE,-2.870433078,FALSE,60.55,61.18,1.040462428,TRUE,during,1969305,-0.3915437476,722707008,0.2732346305,17980,8.404678645,33440019,0.05379683747,70792,34.57787579,1561994,4.747311229,384141,-37.02709792,173162266,0.2223319648
6/4/2021,19.242,19.06,-0.945847625,FALSE,58.3,56.93,-2.349914237,FALSE,25.129999,24.299999,-3.30282544,FALSE,-2.199529101,FALSE,61.46,61.45,-0.0162707452,FALSE,during,1728226,-12.24183151,724435234,0.2391323152,17537,-2.463848721,33457556,0.05244315202,31371,-55.6856707,1593365,2.008394398,201614,-47.51562577,173363880,0.1164306778
6/7/2021,19.16,19.16,0,FALSE,57.34,57.3,-0.06975933031,FALSE,24.49,24.25,-0.9799918334,FALSE,-0.3499170546,FALSE,61.33,61.05,-0.4565465514,FALSE,during,4220878,144.2318308,728656112,0.5826439414,35241,100.9522723,33492797,0.1053304671,60456,92.71301521,1653821,3.794234215,1117204,454.1301695,174481084,0.6444272013
6/8/2021,19.1,19.33,1.204188482,TRUE,57.9,57.73,-0.2936096718,FALSE,24.42,24.219999,-0.819004914,FALSE,0.03052463207,TRUE,61.5,62.13,1.024390244,TRUE,during,1503985,-64.36795851,730160097,0.2064053228,12794,-63.69569535,33505591,0.03819925819,10237,-83.06702395,1664058,0.6189908098,464816,-58.39470679,174945900,0.2663990785
6/9/2021,19.3,18.83,-2.435233161,FALSE,57.99,57.23,-1.310570788,FALSE,24.370001,23.85,-2.133775046,FALSE,-1.959859665,FALSE,62.67,62.65,-0.03191319611,FALSE,during,1698673,12.94480995,731858770,0.2326439101,18207,42.30889479,33523798,0.0543401846,10361,1.211292371,1674419,0.6226345476,502083,8.01758115,175447983,0.2869932934
6/10/2021,18.99,18.44,-2.89626119,FALSE,57.6,56.26,-2.326388889,FALSE,24.139999,23.459999,-2.816901525,FALSE,-2.679850535,FALSE,63.61,62.75,-1.351988681,FALSE,during,1845982,8.672004559,733704752,0.2522319983,14515,-20.27791509,33538313,0.04329760011,65888,535.9231734,1740307,3.934976849,355262,-29.24237626,175803245,0.2024885062
6/11/2021,18.57,18.65,0.4308023694,TRUE,56.16,56.52,0.641025641,TRUE,23.43,23.530001,0.4268075117,TRUE,0.499545174,TRUE,63.01,62.17,-1.333121727,FALSE,during,1707501,-7.501752455,735412253,0.2327231758,24516,68.90113676,33562829,0.07309848888,77000,16.864983,1817307,4.424506711,171832,-51.63231643,175975077,0.0977410855
